id,theme_id,category_id,start_m,investments_m,crowdfunding_m,team_idx,tech_idx,comp_idx,social_idx,demand_idx
82,9,10,18750,16500,32457,4.7,6.6,7.2,1.7,2.2
83,9,4,48750,88500,19246,8.3,2.1,9.1,8.0,1.1
84,1,4,41750,163000,42067,2.1,4.3,7.6,1.7,8.1
85,3,6,37750,65000,27743,2.3,4.3,1.5,5.4,9.6
86,1,10,4750,64000,26855,2.1,3.5,3.5,6.3,1.0
87,4,4,63250,140000,23279,3.5,5.4,2.0,5.9,3.6
88,3,4,13500,178000,25510,5.1,9.6,3.5,7.5,9.1
89,3,6,73750,118000,25560,4.7,8.5,4.2,1.6,7.3
90,9,2,95750,101000,36197,3.9,6.7,1.2,5.9,7.2
91,5,5,30250,121000,4651,3.7,9.9,7.3,6.6,4.3
92,3,5,8250,158500,19005,5.5,8.0,5.9,8.1,7.8
93,8,4,95250,11000,32360,7.7,9.8,3.5,3.3,2.7
94,9,1,27250,82500,12282,9.1,9.4,4.9,2.4,4.2
95,1,4,47250,176000,4844,9.6,5.8,1.4,6.8,1.6
96,1,7,79750,2500,1201,6.7,8.2,2.9,1.5,1.7
97,2,3,19750,128500,28651,1.8,7.6,1.0,6.2,4.7
98,9,8,63500,11000,19844,8.9,5.6,6.3,3.2,4.7
99,6,9,34000,157000,5341,2.2,4.3,8.6,8.3,5.5
100,6,6,13500,133000,38734,5.7,2.9,4.1,5.8,3.6
101,1,9,69000,151000,8125,2.6,9.3,6.0,2.1,9.6
102,9,6,86750,97500,4067,9.0,3.8,5.5,7.2,8.0
103,2,10,24250,156500,7013,3.3,8.6,2.6,1.5,3.6
104,5,5,96500,108000,5591,6.0,7.7,5.5,4.4,6.3
105,1,3,40500,74500,22755,7.9,7.4,5.3,1.7,7.6
106,9,8,46000,78000,5507,4.4,6.6,5.6,1.3,3.4
107,9,1,34000,28000,1290,3.3,8.4,3.2,8.1,6.6
108,7,1,92000,44000,18869,3.9,7.4,6.6,7.2,6.9
109,5,6,89500,56500,16044,2.2,6.2,4.4,8.2,8.8
110,4,7,27250,89500,41587,3.4,5.7,8.2,2.0,3.0
111,8,3,40250,81500,3564,3.0,2.6,1.0,8.2,1.1
112,2,1,32250,13500,6217,7.0,2.9,9.1,6.7,7.4
113,2,7,32250,151500,34909,4.4,5.8,1.4,9.8,1.4
114,5,10,29250,109000,8686,4.8,3.5,3.3,6.4,4.6
115,5,6,13500,35000,8658,9.4,3.2,3.3,5.7,6.9
116,1,8,37250,47500,3930,6.4,3.2,4.2,6.6,6.1
117,3,6,78000,70500,9211,3.7,9.4,5.0,3.7,6.5
118,8,2,33750,117000,26813,3.8,1.2,4.1,5.7,3.2
119,2,8,44750,55000,12152,4.9,7.1,8.3,1.7,1.6
120,5,8,97500,179500,3234,2.2,9.2,2.8,3.7,5.2
121,2,10,9750,185500,39761,5.9,8.9,5.5,2.8,1.8
122,2,7,21750,44500,31132,5.4,6.1,3.7,1.4,7.9
123,9,3,52000,52000,14443,10.0,8.9,8.0,1.6,9.0
124,6,9,85250,1000,9421,8.3,1.9,9.5,2.1,8.6
125,8,7,51500,18000,27220,7.6,5.4,3.0,2.1,6.8
126,8,9,90000,80500,41553,3.8,5.0,1.4,1.0,8.2
127,8,9,18500,85000,19006,2.8,4.6,5.4,6.9,4.4
128,6,6,37000,90500,49326,8.5,8.7,6.7,9.7,8.0
129,4,7,1250,125000,39950,8.2,9.2,4.9,8.0,6.4
130,8,5,51750,102500,8023,5.7,8.4,2.8,6.6,5.3
131,1,1,24250,94000,28474,8.8,8.4,5.5,5.5,5.8
132,4,2,9750,179000,49492,3.4,5.5,1.8,4.5,6.1
133,3,9,35000,102500,41945,2.4,9.8,1.5,9.2,9.8
134,7,5,33500,95500,17628,3.2,3.9,5.7,2.2,5.2
135,5,5,75750,101000,18288,6.4,5.7,9.9,5.6,3.0
136,9,1,36000,67000,42227,6.4,9.1,1.5,7.4,6.6
137,3,9,59250,173500,22907,7.1,5.1,8.9,6.2,6.2
138,9,3,64250,173000,44409,9.5,2.0,2.4,9.1,2.9
139,4,5,56000,45000,21953,8.3,8.5,8.1,9.8,9.5
140,1,8,5250,131000,15536,4.5,5.9,1.4,4.7,6.2
141,8,2,750,27500,47644,8.5,8.2,8.4,6.8,3.7
142,2,2,79750,97000,13222,2.4,10.0,3.2,6.8,7.6
143,3,10,63250,44500,24060,8.2,1.7,8.5,6.0,3.3
144,6,7,99500,62000,5760,2.0,4.6,6.5,8.1,6.1
145,9,9,58750,45500,14157,9.9,7.6,2.0,5.9,9.4
146,8,6,3250,43500,36565,3.1,4.8,7.2,1.2,6.9
147,3,10,79250,145500,22366,8.6,3.5,5.5,1.6,7.3
148,2,6,58000,23000,33389,6.9,9.6,9.6,7.0,3.6
149,2,9,100000,151000,48933,3.2,5.2,2.6,4.2,5.6
150,1,8,11250,196500,14163,4.2,1.5,2.7,6.1,3.8
151,3,8,58250,14000,38431,6.5,4.8,5.2,9.5,3.9
152,8,5,13750,142000,19701,4.5,6.7,6.4,1.5,5.4
153,7,5,22000,51500,35519,2.2,1.1,1.8,7.5,5.2
154,5,5,32750,69500,29659,10.0,9.1,4.7,7.6,2.4
155,3,10,52000,45000,48123,9.9,1.2,1.1,7.1,3.7
156,4,1,75000,39000,25179,6.1,5.4,3.6,7.2,5.3
157,4,2,8250,126500,39956,4.6,2.3,4.8,4.6,7.0
158,5,6,28250,4500,44748,7.9,8.1,6.6,2.5,3.5
159,4,2,40000,190500,3925,9.4,2.1,1.3,7.5,7.0
160,6,7,5250,168500,46968,2.3,3.5,2.4,9.4,4.1
161,6,2,89000,24000,31950,7.4,3.7,5.1,5.7,2.7
162,9,2,8000,23500,17935,6.5,5.4,9.0,1.2,8.0
163,3,3,64000,146000,28753,4.0,8.2,2.9,7.5,3.6
164,5,8,18750,129000,3806,7.3,8.8,1.1,3.3,7.7
165,3,4,27750,22500,44224,9.1,2.7,4.8,6.4,4.8
166,4,3,50000,156500,7643,2.4,8.7,3.2,9.8,2.5
167,7,7,57250,65500,21338,5.5,5.6,7.3,8.0,5.3
168,6,9,61500,21500,4399,9.9,5.7,2.5,3.7,6.6
169,3,4,77750,166500,9654,7.9,7.2,3.3,3.2,5.2
170,7,5,87250,116000,19074,5.4,6.6,1.7,1.1,1.9
171,7,10,45250,190500,32190,3.4,9.6,2.2,1.5,5.9
172,9,8,68500,120000,19124,7.0,4.1,2.8,9.4,7.9
173,3,6,74500,67000,22547,6.1,6.4,5.6,4.5,4.2
174,6,7,56000,177500,13053,6.5,7.3,9.5,2.8,7.3
175,9,7,77500,141500,36642,4.8,6.2,9.7,6.5,3.6
176,5,10,69500,83000,49207,6.9,3.2,9.1,7.5,9.8
177,1,5,68250,9500,37015,8.8,8.6,8.6,7.6,2.4
178,4,6,22750,52000,45633,4.2,7.7,4.4,3.9,4.1
179,9,3,4250,62000,14998,9.6,4.0,2.0,8.3,8.4
180,2,4,39500,109000,27148,9.8,4.2,4.8,2.3,3.6
181,9,1,82000,77000,6209,9.6,5.7,3.5,2.3,6.1
182,1,7,86000,58500,2994,6.7,2.2,1.8,8.6,1.6
183,2,9,66500,165000,7592,6.3,6.8,6.5,1.8,9.5
184,7,7,43500,55000,11595,3.6,8.3,6.2,2.1,1.1
185,5,10,92250,96000,39920,1.6,2.7,8.0,1.7,1.1
186,9,5,22000,116000,38115,7.3,9.3,2.4,4.5,3.0
187,9,4,76750,133000,4596,9.2,3.0,4.2,4.6,4.9
188,1,1,50000,187500,13112,9.3,2.6,6.1,4.8,5.7
189,3,8,51500,60000,16873,1.7,4.2,8.9,5.5,9.1
190,3,2,8000,173000,33766,4.5,4.1,5.4,7.4,5.2
191,7,6,66500,115500,24645,1.2,8.9,5.6,5.9,5.2
192,1,10,10500,136000,35223,1.5,3.2,2.3,9.7,2.7
193,3,3,56500,5500,23296,5.5,8.7,7.9,6.6,9.8
194,9,4,93500,29000,9623,1.4,3.7,7.5,6.9,3.6
195,8,10,19000,96500,1899,6.1,2.4,5.9,1.8,4.5
196,2,8,99000,181500,36028,6.6,7.8,8.6,9.4,4.2
197,9,5,47750,22000,19483,2.6,5.2,4.3,9.9,6.3
198,3,7,39000,146000,45628,1.2,2.1,6.2,7.4,2.7
199,2,5,32250,13000,3435,4.0,2.4,7.0,6.3,4.4
200,6,8,43500,13500,26236,8.1,2.5,4.8,3.9,1.7
201,4,7,55250,109500,17418,4.8,8.7,6.9,7.4,4.8
202,9,5,18250,155500,44612,7.7,9.8,3.3,3.8,9.9
203,9,9,70250,154000,27335,5.7,7.8,4.7,6.7,2.2
204,6,1,45250,182000,34528,7.2,2.4,9.6,5.6,4.2
205,7,1,7500,91000,8683,1.2,5.2,1.8,7.9,5.2
206,1,7,55250,126500,47389,8.6,1.7,9.2,8.1,9.0
207,2,7,63750,147500,7036,3.7,2.8,3.4,8.4,9.4
208,5,2,89750,124000,43405,4.8,5.5,3.0,5.9,6.7
209,2,4,79000,89000,32798,3.0,9.4,1.2,6.1,1.7
210,5,1,34500,150500,16023,1.6,3.6,2.0,3.8,1.6
211,1,4,96000,23000,34555,3.9,8.3,9.2,1.8,2.6
212,1,6,23750,162500,22807,4.2,1.2,7.0,4.0,5.9
213,4,1,22250,35500,38116,8.9,8.3,6.0,2.5,4.6
214,3,9,44500,170000,42129,4.2,2.8,7.6,2.4,8.9
215,9,8,82000,147000,22737,5.4,5.9,1.7,7.0,6.1
216,2,3,52750,83000,35441,9.1,4.1,6.6,5.4,7.8
217,4,7,50500,80500,47124,8.2,8.0,4.9,5.1,4.8
218,7,3,79750,111000,10209,4.1,7.2,1.2,6.7,6.9
219,2,1,54250,78500,34047,1.0,6.6,3.5,6.7,9.3
220,4,6,74750,176000,10801,1.8,5.6,1.6,9.5,9.2
221,3,8,15000,178000,31055,4.6,8.1,9.0,8.9,8.8
222,3,10,63000,138500,34052,7.2,4.8,2.9,6.3,4.8
223,6,6,91250,99500,40141,7.6,4.9,4.3,9.5,7.6
224,8,7,100000,107500,44671,6.5,4.5,5.5,8.9,1.1
225,4,2,89250,180000,15678,4.9,6.6,6.4,8.0,6.8
226,1,2,63000,149000,5718,8.6,5.0,5.5,1.9,1.4
227,2,7,3500,147500,6625,9.1,9.2,9.1,7.2,7.2
228,1,4,43750,71000,43194,7.0,4.2,2.6,6.2,5.7
229,5,2,66000,67500,39656,1.4,7.0,7.8,9.0,7.1
230,9,6,46250,177500,38108,9.2,2.0,7.6,1.2,5.4
231,7,6,50500,22500,28455,7.3,6.4,4.4,9.2,1.1
232,2,7,83750,133500,1431,5.7,1.6,5.6,3.6,9.8
233,5,1,36250,188000,5744,4.1,3.3,7.4,3.7,5.0
234,8,7,4750,99000,17986,3.9,2.9,9.4,2.1,1.2
235,4,9,56250,134500,11374,9.9,3.8,7.3,1.1,3.4
236,8,3,1500,194000,18251,8.2,3.1,1.2,9.5,1.2
237,3,5,56750,99500,34700,3.0,1.0,6.0,5.8,8.8
238,9,7,88250,61000,19718,3.5,8.3,6.6,3.2,8.2
239,3,2,58750,44500,20889,7.9,7.2,7.4,8.3,1.3
240,1,8,27750,112000,46752,1.6,3.0,2.6,2.7,2.8
241,4,10,13500,8000,34308,2.9,8.3,3.6,9.7,1.0
242,1,4,11500,55500,39917,3.6,3.2,6.8,1.9,7.5
243,4,1,7750,14500,42092,4.2,5.0,1.3,9.7,8.7
244,7,9,96000,181000,27481,7.2,6.7,1.2,2.0,7.6
245,8,9,2500,104500,19004,7.9,5.8,3.7,6.9,1.0
246,2,5,60250,159000,1430,9.9,7.6,8.7,8.4,2.5
247,4,9,95250,177500,27302,1.2,6.2,2.0,4.0,4.4
248,5,3,44000,150500,2679,5.8,5.8,4.3,3.9,4.4
249,2,9,12250,110000,36588,5.4,9.5,6.2,3.6,8.8
250,4,8,71250,80500,21498,4.8,6.1,2.0,2.3,3.1
251,6,3,84500,112000,31043,8.9,2.3,9.7,9.8,2.1
252,4,9,51250,79000,19371,8.2,1.5,2.6,7.9,5.9
253,9,6,66750,19000,2336,3.6,3.4,6.6,7.4,6.3
254,3,7,89500,132500,38375,8.2,8.6,6.5,1.5,9.3
255,6,6,17500,176500,33346,4.2,6.7,1.7,3.7,9.8
256,3,6,40000,175500,42006,2.3,1.9,3.7,1.5,4.3
257,8,8,9250,190000,42511,5.2,5.2,3.8,3.0,4.4
258,2,5,47000,1500,32993,1.3,8.1,5.7,7.5,7.0
259,6,9,60750,196500,33802,4.7,8.9,7.1,7.7,5.4
260,8,5,15500,108500,49061,2.2,7.0,3.4,6.8,4.5
261,6,4,66250,104500,18259,1.9,7.1,6.1,9.7,9.9
262,6,2,38500,80000,31386,2.6,9.6,9.5,7.8,4.8
263,3,1,43000,9000,7758,3.1,5.7,3.2,9.5,6.2
264,7,4,86750,85500,42944,3.4,4.6,6.9,9.0,7.4
265,3,5,62000,54500,30996,1.0,6.5,8.1,5.2,2.5
266,3,4,17500,187500,47011,4.7,6.4,5.3,1.9,8.8
267,5,3,41750,187000,21598,3.9,9.1,6.8,3.6,5.9
268,3,7,71000,36000,49504,2.3,8.2,6.0,9.5,7.5
269,1,2,93250,9000,2031,8.4,9.0,2.4,9.4,4.9
270,3,8,23250,109000,3162,7.3,4.8,8.5,4.2,6.8
271,3,7,36250,70500,47891,7.0,7.9,1.3,7.5,6.8
272,6,5,30750,27500,48069,1.8,9.3,9.9,8.4,3.3
273,4,8,50000,121000,35605,6.5,7.1,5.5,3.3,4.8
274,8,7,38000,120000,19288,6.1,3.9,3.6,8.3,3.2
275,7,8,15000,40500,41102,9.9,6.4,6.0,2.8,7.5
276,8,1,62250,89500,31647,4.5,2.6,9.3,9.6,2.2
277,7,2,43250,172000,5779,4.6,7.1,7.7,5.5,6.7
278,1,2,43000,141500,18563,2.2,7.6,5.4,3.0,2.4
279,8,8,49750,81500,37891,9.9,9.7,3.0,3.2,9.1
280,6,10,34750,18000,31777,8.9,5.2,5.2,7.3,7.7
281,3,9,58500,99500,30724,2.0,2.9,5.5,5.9,1.2
282,1,2,7500,83500,10324,7.8,9.8,5.9,5.9,2.5
283,7,1,55500,188000,26502,9.7,3.2,5.2,8.3,7.8
284,2,1,70000,96000,8732,4.6,3.1,4.8,9.1,7.5
285,1,8,73750,147000,26694,2.2,4.2,5.2,3.2,6.0
286,4,1,87250,159500,36183,3.3,1.7,5.5,2.7,5.8
287,3,5,72000,128000,45724,8.8,5.7,5.7,7.1,5.9
288,8,10,49500,105500,24821,2.3,2.4,9.5,5.9,4.8
289,9,9,73250,49500,2488,7.6,4.5,7.7,7.8,3.9
290,2,7,64750,50000,46838,8.2,5.4,5.0,5.7,2.9
291,3,4,74500,147500,4619,2.8,6.5,2.5,7.6,2.5
292,7,4,77750,190000,6288,9.7,5.1,5.2,8.3,7.9
293,2,6,76500,84000,5138,1.3,2.8,8.9,7.4,5.7
294,5,9,42750,51500,14293,7.2,1.6,2.2,3.3,3.5
295,1,4,3250,131000,26772,9.0,3.3,3.3,3.5,6.8
296,9,1,97250,190000,11161,9.4,3.8,7.5,2.7,6.6
297,9,4,50250,49500,20972,4.8,5.8,1.1,7.4,3.1
298,2,8,77500,27500,13074,7.4,4.9,7.3,3.9,1.3
299,8,10,34250,123000,23841,6.9,6.5,1.1,8.8,4.6
300,5,5,37500,80500,11219,4.1,5.4,5.6,6.7,2.0
301,7,8,26500,25000,49617,3.9,9.6,4.7,4.7,4.6
302,2,5,96250,181500,8088,7.4,2.3,4.2,7.1,5.8
303,8,9,67500,59000,15380,5.8,9.7,9.7,9.6,1.4
304,3,5,69250,99000,5830,3.8,9.1,9.9,6.5,1.3
305,3,6,1500,1000,6705,1.5,3.0,4.9,9.5,9.7
306,8,9,75500,33500,43075,7.6,8.0,9.4,2.0,4.4
307,9,6,11250,79000,14517,8.7,5.5,6.9,8.1,9.9
308,8,4,49750,196500,34798,9.7,4.4,8.6,9.5,4.9
309,3,6,82750,38500,49770,2.1,5.1,3.0,7.2,3.9
310,6,4,72500,199000,47238,5.3,7.9,2.7,3.3,3.3
311,8,1,67000,9000,7923,7.0,1.3,4.4,5.7,7.0
312,7,10,32500,160000,20418,2.8,9.0,9.3,9.4,5.0
313,8,6,20750,109000,35285,3.2,8.9,4.0,6.5,9.6
314,8,1,66750,49000,32166,6.5,5.9,4.5,8.5,9.9
315,9,5,37250,168500,45191,2.6,3.2,8.8,2.8,7.3
316,7,8,60750,32500,11906,1.0,1.3,7.5,5.6,1.4
317,6,10,68500,195500,28595,9.9,5.6,1.2,3.6,2.2
318,5,10,72000,42000,18366,6.1,5.5,4.0,6.3,1.6
319,9,2,9750,39500,49848,5.8,1.8,8.3,6.0,5.7
320,1,6,45250,82500,12025,1.1,1.8,4.6,5.0,2.4
321,8,7,24000,32000,37378,1.7,4.8,7.9,7.0,5.4
322,9,6,90500,50000,33580,7.5,4.2,8.1,6.5,7.1
323,6,2,99500,47500,21677,7.8,9.9,7.5,7.4,9.3
324,1,7,31250,80500,27746,5.0,7.9,2.9,3.2,8.8
325,8,1,42250,34000,23159,2.9,5.2,3.7,7.6,6.0
326,1,6,64000,174000,16550,1.7,4.7,8.3,9.0,9.2
327,5,8,69500,95500,39048,7.0,8.2,8.9,7.9,1.8
328,9,10,39250,34500,4127,3.9,6.3,3.8,8.2,2.1
329,7,4,97500,177500,19440,7.2,4.4,2.6,7.9,2.4
330,4,9,63750,153500,4352,9.0,3.3,3.2,3.5,4.5
331,7,6,40250,150500,31000,7.4,6.1,1.6,1.1,8.6
332,3,6,82000,152500,9850,1.9,7.3,9.5,8.1,2.2
333,4,9,89500,34000,49038,9.6,2.9,4.3,5.9,8.6
334,6,1,68750,165000,12302,4.2,5.6,3.6,9.3,3.7
335,8,1,80750,176000,35260,6.0,3.0,2.2,6.9,6.2
336,3,8,9500,103000,47653,6.0,7.9,8.1,6.1,6.7
337,4,9,56750,46500,23898,1.6,7.8,1.4,7.9,3.9
338,7,2,23250,88500,13954,1.5,2.7,9.0,5.2,4.6
339,2,9,1750,66500,4525,9.0,6.4,9.6,3.7,9.7
340,1,9,59500,176000,29723,1.9,5.7,3.9,3.2,2.8
341,3,4,63250,44000,38115,3.0,1.9,3.8,7.3,7.4
342,6,4,58500,133000,12970,7.4,1.0,7.9,1.2,8.8
343,4,8,55500,51000,25401,7.6,5.3,2.8,5.6,5.4
344,7,3,74000,1500,31024,4.8,9.6,2.3,7.0,10.0
345,1,3,75000,143500,21292,7.6,4.2,2.1,8.2,4.9
346,5,3,95250,149000,23646,9.6,3.9,3.1,7.4,6.8
347,6,9,89000,104000,9551,3.1,5.0,4.7,6.7,9.6
348,3,2,97250,90500,42785,7.0,6.4,5.0,2.7,1.5
349,4,1,44750,167500,35012,3.7,6.5,6.4,1.1,6.8
350,3,5,89500,91000,3196,7.8,3.7,5.0,7.4,6.8
351,9,1,30750,121000,29510,7.9,6.6,4.1,9.9,1.5
352,4,7,9500,37000,42095,9.8,8.6,1.4,6.1,3.5
353,2,8,12000,56500,38683,2.4,6.1,4.8,9.3,8.6
354,7,2,84000,64500,45624,7.4,8.4,7.7,8.8,1.7
355,4,10,53000,2500,37445,4.9,8.4,2.5,7.9,9.3
356,3,6,42000,129500,28673,6.9,4.0,7.8,7.2,4.9
357,7,7,19750,149000,13968,5.8,7.8,7.0,9.3,3.4
358,3,2,68000,127500,20097,7.0,8.8,2.5,3.4,4.0
359,4,10,10500,41000,38136,2.3,3.6,5.7,1.6,2.4
360,1,2,45750,170000,9286,2.7,3.1,9.5,2.1,1.0
361,4,3,73750,24500,10511,9.3,1.9,9.5,1.9,5.0
362,1,4,30500,40500,11820,6.9,8.1,7.5,8.3,3.7
363,4,4,35250,56000,43420,4.6,7.4,4.5,7.7,9.7
364,2,9,100000,139000,49835,7.1,9.9,3.5,4.7,6.8
365,6,10,78000,74500,47715,8.0,9.7,4.8,8.9,3.3
366,9,5,26250,174500,10692,4.8,9.9,7.5,6.0,6.5
367,3,2,93750,44000,22844,5.3,3.1,2.0,5.4,7.6
368,8,4,35500,191500,12336,7.2,3.3,7.0,6.6,7.3
369,6,1,6500,90000,17068,5.7,8.4,9.9,1.6,7.7
370,9,3,99750,15500,25095,7.9,3.2,5.0,1.5,3.4
371,2,8,76750,151000,23184,5.4,9.6,7.3,9.2,8.0
372,2,9,27250,80500,5685,2.3,5.8,8.6,7.4,7.1
373,7,8,87750,128500,14521,5.3,4.1,3.6,5.6,8.6
374,7,3,9250,87500,10214,7.6,8.7,2.9,6.9,7.0
375,7,9,12250,133000,11971,6.3,5.9,7.9,3.5,3.1
376,4,8,90750,116000,37573,1.4,1.6,8.6,9.1,6.4
377,4,7,99000,135000,17295,3.2,4.2,9.8,6.4,9.6
378,6,8,32000,150500,49549,3.0,6.0,6.2,9.7,9.6
379,3,4,1250,22500,20944,3.4,6.8,3.7,5.1,4.5
380,7,3,84500,116000,46385,7.0,2.1,5.3,3.7,5.1
381,1,2,63750,153500,27529,4.4,2.5,9.9,7.2,8.3
382,6,4,24500,48000,9549,5.4,8.6,4.8,7.8,4.0
383,9,10,51000,151500,18143,9.5,2.2,6.8,4.7,2.7
384,2,9,44750,13000,42263,7.5,3.1,2.4,4.1,9.7
385,7,10,4750,30500,46483,5.1,3.0,8.9,6.7,6.7
386,1,6,52000,104000,40813,8.5,3.4,2.1,6.3,3.4
387,5,4,6250,107500,21490,1.3,8.4,9.7,6.0,8.9
388,7,7,7750,130000,37719,9.7,4.1,7.6,9.9,8.1
389,5,4,25750,152500,1696,1.7,4.0,6.2,6.4,2.4
390,3,7,60500,154000,24481,3.2,3.4,1.2,5.3,1.2
391,5,4,29000,68500,22396,4.0,9.7,7.9,5.2,2.6
392,9,7,84500,134500,24550,5.7,8.4,4.3,1.2,3.6
393,7,10,7000,48000,31633,5.8,3.5,9.4,5.9,7.5
394,2,7,88000,190500,13149,3.2,1.2,1.6,4.3,3.3
395,5,1,57250,156500,36425,5.9,3.3,7.4,2.4,2.7
396,2,10,24000,49500,2170,6.2,5.9,5.0,1.0,6.0
